  4801.00      324.175              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  4901.00      324.792              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5001.00      325.406              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5101.00      326.017              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5201.00      326.626              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5301.00      327.232              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5401.00      327.836              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5501.00      328.439              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5601.00      329.040              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5701.00      329.640              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5801.00      330.240              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  5901.00      330.840              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  6001.00      331.440              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  6101.00      332.039              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  6201.00      332.639              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  6301.00      333.240              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  6401.00      333.842     0.188855     0.186501     0.837473E-03 0.251952E-03 0.239938E-08 0.901849E-08 0.335585E-08 0.740573E-06 0.177676E-02 0.459087E-05 0.947858E-01 0.276382E-07
  6501.00      334.445     0.699798E-06 0.691039E-06 0.312282E-08 0.953642E-09 0.885843E-14 0.350527E-13 0.136114E-13 0.285669E-11 0.662009E-08 0.174349E-10 0.351257E-06 0.965464E-13
  6601.00      335.049     0.691741E-06 0.683046E-06 0.310657E-08 0.964447E-09 0.872724E-14 0.362322E-13 0.147359E-13 0.293832E-11 0.658260E-08 0.176196E-10 0.347245E-06 0.903255E-13
  6701.00      335.654              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  6801.00      336.262     0.389617E-05 0.384679E-05 0.177065E-07 0.569483E-08 0.488442E-13 0.222536E-12 0.992423E-13 0.179140E-10 0.375023E-07 0.103820E-09 0.195621E-05 0.459053E-12
  6901.00      336.870              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  7001.00      337.481     0.198260E-05 0.195727E-05 0.913080E-08 0.301760E-08 0.247558E-13 0.124116E-12 0.611236E-13 0.986044E-11 0.192964E-07 0.547748E-10 0.995623E-06 0.210237E-12
  7101.00      338.094     0.553718E-05 0.546667E-05 0.252907E-07 0.889040E-08 0.686864E-13 0.349571E-12 0.175599E-12 0.287216E-10 0.539825E-07 0.161885E-09 0.278107E-05 0.588096E-12
  7201.00      338.709              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  7301.00      339.326              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  7401.00      339.945     0.144861E-06 0.142979E-06 0.685036E-09 0.241155E-09 0.179114E-14 0.108096E-13 0.641215E-14 0.840953E-12 0.144351E-08 0.436291E-11 0.727782E-07 0.129118E-13
  7501.00      340.567              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  7601.00      341.191     0.399150E-05 0.393922E-05 0.191413E-07 0.691918E-08 0.492072E-13 0.326124E-12 0.212975E-12 0.250190E-10 0.402250E-07 0.124977E-09 0.200577E-05 0.329880E-12
  7701.00      341.818     0.123648E-05 0.122030E-05 0.593921E-08 0.217080E-08 0.153036E-13 0.105796E-12 0.731019E-13 0.807574E-11 0.124634E-07 0.390559E-10 0.621390E-06 0.983604E-13
  7801.00      342.447     0.155040E-05 0.152996E-05 0.751443E-08 0.281915E-08 0.190672E-13 0.137183E-12 0.984970E-13 0.104906E-10 0.157914E-07 0.506408E-10 0.779279E-06 0.121413E-12
  7901.00      343.079     0.135812E-05 0.134015E-05 0.662577E-08 0.252006E-08 0.166886E-13 0.125636E-12 0.945673E-13 0.954670E-11 0.139064E-07 0.452627E-10 0.682716E-06 0.103624E-12
  8001.00      343.714     0.290724E-06 0.286865E-06 0.142780E-08 0.550312E-09 0.357024E-14 0.281209E-13 0.221954E-13 0.212281E-11 0.299258E-08 0.988350E-11 0.146162E-06 0.216899E-13
  8101.00      344.350     0.162396E-05 0.160232E-05 0.804438E-08 0.311131E-08 0.199838E-13 0.165209E-12 0.138345E-12 0.123189E-10 0.167959E-07 0.556105E-10 0.816533E-06 0.118329E-12
  8201.00      344.990     0.307658E-05 0.303538E-05 0.153590E-07 0.604286E-08 0.377865E-13 0.325793E-12 0.285734E-12 0.242108E-10 0.320503E-07 0.107796E-09 0.154715E-05 0.222044E-12
  8301.00      345.632     0.213891E-05 0.211061E-05 0.105734E-07 0.419588E-08 0.265513E-13 0.239415E-12 0.219178E-12 0.176471E-10 0.220316E-07 0.759917E-10 0.107561E-05 0.149777E-12
  8401.00      346.277     0.322824E-05 0.318541E-05 0.160662E-07 0.642939E-08 0.401175E-13 0.379345E-12 0.364569E-12 0.276791E-10 0.333866E-07 0.116715E-09 0.162359E-05 0.224131E-12
  8501.00      346.924              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  8601.00      347.574     0.181456E-05 0.179005E-05 0.925938E-08 0.384174E-08 0.222699E-13 0.231162E-12 0.238814E-12 0.166577E-10 0.192106E-07 0.703397E-10 0.912954E-06 0.128450E-12
  8701.00      348.227     0.349212E-05 0.344468E-05 0.180025E-07 0.751939E-08 0.430632E-13 0.462066E-12 0.517405E-12 0.332256E-10 0.372397E-07 0.134152E-09 0.175722E-05 0.250372E-12
  8801.00      348.882              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  8901.00      349.539     0.416869E-06 0.411168E-06 0.217629E-08 0.938567E-09 0.513976E-14 0.598749E-13 0.732589E-13 0.427266E-11 0.449563E-08 0.168002E-10 0.209829E-06 0.308059E-13
  9001.00      350.199     0.378034E-05 0.372844E-05 0.199010E-07 0.866230E-08 0.466902E-13 0.567356E-12 0.733302E-12 0.402085E-10 0.410052E-07 0.154480E-09 0.190309E-05 0.285820E-12
  9101.00      350.861     0.576509E-05 0.568569E-05 0.305817E-07 0.134260E-07 0.713081E-13 0.906587E-12 0.123050E-11 0.636787E-10 0.628366E-07 0.240029E-09 0.290266E-05 0.447216E-12
  9201.00      351.525     0.397462E-05 0.391974E-05 0.212107E-07 0.943722E-08 0.492424E-13 0.651875E-12 0.928308E-12 0.455836E-10 0.435256E-07 0.168849E-09 0.200146E-05 0.317199E-12
  9301.00      352.191     0.703056E-05 0.693322E-05 0.377679E-07 0.169931E-07 0.872580E-13 0.120495E-11 0.180071E-11 0.837296E-10 0.773505E-07 0.304647E-09 0.354083E-05 0.579714E-12
  9401.00      352.860     0.138637E-05 0.136711E-05 0.750154E-08 0.341408E-08 0.172459E-13 0.247693E-12 0.390500E-12 0.171354E-10 0.153355E-07 0.610299E-10 0.698331E-06 0.118727E-12
  9501.00      353.530     0.121576E-05 0.119883E-05 0.661779E-08 0.305394E-08 0.151581E-13 0.226110E-12 0.374923E-12 0.155976E-10 0.135150E-07 0.545258E-10 0.612488E-06 0.108269E-12
  9601.00      354.203     0.345648E-05 0.340821E-05 0.189488E-07 0.882863E-08 0.431925E-13 0.672189E-12 0.117137E-11 0.460505E-10 0.386051E-07 0.157976E-09 0.174160E-05 0.321640E-12
  9701.00      354.877     0.257198E-05 0.253596E-05 0.142023E-07 0.667783E-08 0.322166E-13 0.523097E-12 0.958439E-12 0.355859E-10 0.288618E-07 0.119766E-09 0.129612E-05 0.250972E-12
  9801.00      355.553     0.465148E-05 0.458614E-05 0.258760E-07 0.122720E-07 0.584113E-13 0.989570E-12 0.190737E-11 0.668397E-10 0.524440E-07 0.220623E-09 0.234442E-05 0.477608E-12
  9901.00      356.230     0.583862E-05 0.575657E-05 0.326247E-07 0.156223E-07 0.735455E-13 0.130222E-11 0.261960E-11 0.872642E-10 0.659738E-07 0.283629E-09 0.294314E-05 0.628955E-12
  10001.0      356.909     0.148181E-05 0.146113E-05 0.825757E-08 0.396092E-08 0.189210E-13 0.346994E-12 0.747288E-12 0.231273E-10 0.166381E-07 0.715976E-10 0.746973E-06 0.166656E-12
  10101.0      357.590     0.325684E-05 0.321112E-05 0.183186E-07 0.893368E-08 0.414974E-13 0.793689E-12 0.177502E-11 0.526781E-10 0.368907E-07 0.162791E-09 0.164210E-05 0.388672E-12
  10201.0      358.271     0.535544E-05 0.527996E-05 0.304200E-07 0.148870E-07 0.684282E-13 0.136896E-11 0.323736E-11 0.899763E-10 0.609933E-07 0.271756E-09 0.270065E-05 0.683558E-12
  10301.0      358.954     0.564226E-05 0.556249E-05 0.322918E-07 0.159507E-07 0.722722E-13 0.150659E-11 0.374751E-11 0.984494E-10 0.645918E-07 0.292099E-09 0.284576E-05 0.767737E-12
  10401.0      359.638     0.242317E-03 0.238880E-03 0.139002E-05 0.711675E-06 0.309276E-11 0.664090E-10 0.168549E-09 0.437668E-08 0.279789E-05 0.131878E-07 0.122247E-03 0.345571E-10
  10501.0      360.323     0.264682E-03 0.260957E-03 0.150539E-05 0.793619E-06 0.337823E-11 0.759524E-10 0.190885E-09 0.498678E-08 0.304438E-05 0.153944E-07 0.133545E-03 0.388278E-10
  10601.0      361.009     0.303737E-03 0.299475E-03 0.171156E-05 0.950050E-06 0.389404E-11 0.876167E-10 0.228680E-09 0.592053E-08 0.350846E-05 0.181655E-07 0.153284E-03 0.458428E-10
  10701.0      361.695     0.286238E-03 0.282246E-03 0.159832E-05 0.921517E-06 0.367691E-11 0.850492E-10 0.224130E-09 0.579990E-08 0.330493E-05 0.179788E-07 0.144477E-03 0.445233E-10
  10801.0      362.381     0.288945E-03 0.284936E-03 0.159837E-05 0.960126E-06 0.372163E-11 0.879224E-10 0.235603E-09 0.607848E-08 0.333910E-05 0.189345E-07 0.145870E-03 0.463634E-10
  10901.0      363.069     0.294412E-03 0.290350E-03 0.161321E-05 0.100820E-05 0.380160E-11 0.919466E-10 0.249947E-09 0.643235E-08 0.340419E-05 0.201469E-07 0.148656E-03 0.487969E-10
  11001.0      363.756     0.298291E-03 0.294197E-03 0.161864E-05 0.105355E-05 0.386254E-11 0.954132E-10 0.263846E-09 0.676500E-08 0.345297E-05 0.212489E-07 0.150643E-03 0.511260E-10
  11101.0      364.444     0.309232E-03 0.305011E-03 0.166149E-05 0.112597E-05 0.401568E-11 0.101328E-09 0.285050E-09 0.727960E-08 0.358404E-05 0.229105E-07 0.156199E-03 0.548807E-10
  11201.0      365.131     0.319356E-03 0.315017E-03 0.169858E-05 0.120091E-05 0.416095E-11 0.106787E-09 0.307127E-09 0.779677E-08 0.370978E-05 0.244873E-07 0.161346E-03 0.587479E-10
  11301.0      365.819     0.332623E-03 0.328130E-03 0.175113E-05 0.128693E-05 0.434543E-11 0.114201E-09 0.333410E-09 0.843200E-08 0.386768E-05 0.265324E-07 0.168081E-03 0.635397E-10
  11401.0      366.506     0.346585E-03 0.341929E-03 0.180568E-05 0.137930E-05 0.454016E-11 0.122154E-09 0.362220E-09 0.912190E-08 0.403451E-05 0.287269E-07 0.175170E-03 0.688465E-10
  11501.0      367.193     0.380389E-03 0.375301E-03 0.196056E-05 0.156481E-05 0.500194E-11 0.136314E-09 0.415519E-09 0.103732E-07 0.444395E-05 0.324108E-07 0.192301E-03 0.786136E-10
  11601.0      367.879     0.418369E-03 0.412802E-03 0.213290E-05 0.177237E-05 0.551850E-11 0.153353E-09 0.477218E-09 0.118356E-07 0.489857E-05 0.368361E-07 0.211547E-03 0.901310E-10
  11701.0      368.565     0.483368E-03 0.476964E-03 0.243684E-05 0.211294E-05 0.639865E-11 0.180449E-09 0.576529E-09 0.141726E-07 0.567914E-05 0.437449E-07 0.244470E-03 0.108654E-09
  11801.0      369.249     0.582270E-03 0.574590E-03 0.290195E-05 0.262620E-05 0.773564E-11 0.221209E-09 0.726653E-09 0.176920E-07 0.686680E-05 0.540735E-07 0.294563E-03 0.136739E-09
  11901.0      369.933     0.771857E-03 0.761712E-03 0.380172E-05 0.360392E-05 0.102988E-10 0.296367E-09 0.100983E-08 0.242691E-07 0.915476E-05 0.729774E-07 0.390582E-03 0.189478E-09
  12001.0      370.616     0.131191E-02 0.129468E-02 0.638477E-05 0.639589E-05 0.176128E-10 0.500957E-09 0.180573E-08 0.425380E-07 0.157253E-04 0.124158E-06 0.664106E-03 0.336532E-09
  12101.0      371.298     0.140917E-02 0.139063E-02 0.677701E-05 0.720931E-05 0.190576E-10 0.529882E-09 0.204359E-08 0.470166E-07 0.171287E-04 0.132213E-06 0.713643E-03 0.377979E-09
  12201.0      371.979     0.802104E-03 0.791576E-03 0.380888E-05 0.425465E-05 0.108982E-10 0.302831E-09 0.122230E-08 0.276667E-07 0.982782E-05 0.760373E-07 0.406343E-03 0.225632E-09
  12301.0      372.658     0.608177E-03 0.600212E-03 0.285113E-05 0.334199E-05 0.830060E-11 0.230689E-09 0.974043E-09 0.216899E-07 0.751203E-05 0.582597E-07 0.308204E-03 0.179677E-09
  12401.0      373.335     0.486427E-03 0.480083E-03 0.224991E-05 0.275408E-05 0.666066E-11 0.186928E-09 0.818316E-09 0.179734E-07 0.604051E-05 0.474349E-07 0.246577E-03 0.151215E-09
  12501.0      374.011     0.426828E-03 0.421279E-03 0.194794E-05 0.249312E-05 0.586560E-11 0.165732E-09 0.754695E-09 0.163282E-07 0.533546E-05 0.422386E-07 0.216434E-03 0.139784E-09
  12601.0      374.686     0.372810E-03 0.367992E-03 0.167740E-05 0.223159E-05 0.513359E-11 0.147792E-09 0.692398E-09 0.148034E-07 0.467389E-05 0.377804E-07 0.189091E-03 0.128884E-09
  12701.0      375.358     0.351095E-03 0.346567E-03 0.155864E-05 0.217095E-05 0.485373E-11 0.140192E-09 0.685967E-09 0.144201E-07 0.443857E-05 0.359571E-07 0.178140E-03 0.128172E-09
  12801.0      376.029     0.305095E-03 0.301175E-03 0.133563E-05 0.193995E-05 0.422996E-11 0.123560E-09 0.626899E-09 0.129832E-07 0.388014E-05 0.317631E-07 0.154848E-03 0.117819E-09
  12901.0      376.697     0.229415E-03 0.226467E-03 0.995024E-06 0.150287E-05 0.319537E-11 0.939367E-10 0.494559E-09 0.100915E-07 0.294576E-05 0.243528E-07 0.116479E-03 0.946542E-10
  13001.0      377.363              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13101.0      378.028              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13201.0      378.690              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13301.0      379.349              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13401.0      380.006              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13501.0      380.661              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13601.0      381.313              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13701.0      381.963              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13801.0      382.610              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  13901.0      383.254              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14001.0      383.895              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14101.0      384.534              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14201.0      385.170              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14301.0      385.803              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14401.0      386.434              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14501.0      387.062              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14601.0      387.687              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14701.0      388.310              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14801.0      388.930              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  14901.0      389.547              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15001.0      390.162              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15101.0      390.775              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15201.0      391.385              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15301.0      391.993              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15401.0      392.599              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15501.0      393.202              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15601.0      393.804              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15701.0      394.404              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15801.0      395.003              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  15901.0      395.601              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16001.0      396.197              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16101.0      396.792              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16201.0      397.386              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16301.0      397.979              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16401.0      398.573              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16501.0      399.166              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16601.0      399.760              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16701.0      400.354              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16801.0      400.948              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  16901.0      401.544              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17001.0      402.141              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17101.0      402.740              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17201.0      403.342              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17301.0      403.945              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17401.0      404.552              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17501.0      405.162              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17601.0      405.776              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17701.0      406.394              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17801.0      407.017              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  17901.0      407.645              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18001.0      408.279              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18101.0      408.919              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18201.0      409.566              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18301.0      410.220              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18401.0      410.882              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18501.0      411.553              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18601.0      412.233              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18701.0      412.923              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18801.0      413.623              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  18901.0      414.335              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  19001.0      415.058              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
  19101.0      415.795              NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
