  24000.0      1273.00      7.53792     0.843272      1.13110      9.55038     0.631549      0.00000     0.247300E-02 0.247300E-02  0.00000      0.00000      13.8828    
  24000.0      1273.00      7.53827     0.843221      1.13110      9.55038     0.631366      0.00000     0.251071E-02 0.251071E-02  0.00000      0.00000      13.8839    
  24000.0      1273.00      7.53862     0.843169      1.13110      9.55038     0.631178      0.00000     0.254542E-02 0.254542E-02  0.00000      0.00000      13.8851    
  24000.0      1273.00      7.53897     0.843118      1.13110      9.55038     0.630977      0.00000     0.257622E-02 0.257622E-02  0.00000      0.00000      13.8861    
  24000.0      1273.00      7.53933     0.843068      1.13110      9.55038     0.630779      0.00000     0.260324E-02 0.260324E-02  0.00000      0.00000      13.8872    
  24000.0      1273.00      7.53969     0.843018      1.13110      9.55038     0.630572      0.00000     0.262768E-02 0.262768E-02  0.00000      0.00000      13.8882    
  24000.0      1273.00      7.54005     0.842968      1.13110      9.55038     0.630365      0.00000     0.264932E-02 0.264932E-02  0.00000      0.00000      13.8891    
  24000.0      1273.00      7.54040     0.842919      1.13110      9.55038     0.630139      0.00000     0.266886E-02 0.266886E-02  0.00000      0.00000      13.8901    
  24000.0      1273.00      7.54077     0.842869      1.13110      9.55038     0.629912      0.00000     0.268625E-02 0.268625E-02  0.00000      0.00000      13.8910    
  24000.0      1273.00      7.54113     0.842820      1.13110      9.55038     0.629674      0.00000     0.269980E-02 0.269980E-02  0.00000      0.00000      13.8918    
  24000.0      1273.00      7.54149     0.842771      1.13110      9.55038     0.629424      0.00000     0.271241E-02 0.271241E-02  0.00000      0.00000      13.8927    
  24000.0      1273.00      7.54185     0.842722      1.13110      9.55037     0.629174      0.00000     0.272110E-02 0.272110E-02  0.00000      0.00000      13.8935    
  24000.0      1273.00      7.54222     0.842674      1.13110      9.55037     0.628920      0.00000     0.272654E-02 0.272654E-02  0.00000      0.00000      13.8942    
  24000.0      1273.00      7.54258     0.842627      1.13110      9.55037     0.628676      0.00000     0.272993E-02 0.272993E-02  0.00000      0.00000      13.8950    
  24000.0      1273.00      7.54295     0.842579      1.13110      9.55037     0.628412      0.00000     0.273245E-02 0.273245E-02  0.00000      0.00000      13.8957    
